mcs,channel_mhz,gi_ns,tput_mbps,origin,n_clients
5,40,800,5.5832,client1,16
5,40,800,4.3232,client2,16
5,40,800,5.68848,client3,16
5,40,800,4.18208,client4,16
5,40,800,3.90432,client5,16
5,40,800,3.8584,client6,16
5,40,800,5.47568,client7,16
5,40,800,2.59504,client8,16
5,40,800,5.7456,client9,16
5,40,800,1.21072,client10,16
5,40,800,3.97152,client11,16
5,40,800,3.08112,client12,16
5,40,800,3.94464,client13,16
5,40,800,1.2936,client14,16
5,40,800,2.6544,client15,16
5,40,800,4.89216,client16,16
